	10.201.39.	10	0	2120050	Uberlândia	-	Minas Gerais	Brazil
	10.201.37.	8	0	2120051	Manaus Plaza	Manaus	Amazonas	Brazil
	10.201.36.	8	0	2120052	Manaus Millenium	Manaus	Amazonas	Brazil
	10.201.41.	7	0	2120053	Avenida Plaza Sao Jose Do Rio Preto	São José do Rio Preto	São Paulo	Brazil
	10.201.38.	8	0	2120054	Cuiabá	Cuibaba	Mato Grosso	Brazil
	10.201.40.	5	0	2120055	Marilia Shopping 	Marília	São Paulo	Brazil
	10.201.42.	8	0	2120056	Amapá Garden	Macapá	Amapá	Brazil
	10.201.45.	5	0	2120057	Mangabeira Shopping	João Pessoa	Paraíba	Brazil
	10.201.46.	5	0	2120059	Plaza Shopping Carapicuíba	Carapicuíba	São Paulo	Brazil
	10.201.47.	6	0	2120060	RioMar Presidente Kennedy	Fortaleza	Ceará	Brazil
	10.201.48.	5	0	2120061	Cinépolis Itaquá Garden	Itaquaquecetuba	São Paulo	Brazil
	10.201.49.	5	0	2120062	Praça Nova Santa Maria	Santa Maria	Rio Grande do Sul	Brazil
	10.201.52.	7	0	2120063	Estacao Cuiaba	Cuiaba	Mato Grosso	Brazil
	10.201.55.	8	0	2120066	Jockey Plaza Shopping	Tarumã	Curitiba	Brasil
	10.201.54.	5	0	2120068	Galerias Campinas	Campinas	São Paulo	Brasil
	10.201.50.	4	0	2120069	JP Porto Alegre	Porto Alegre	Brasil	Brazil
	10.201.53.	3	0	2120072	Rio Design	Rio de Janeiro	Rio de Janeiro	Brasil
	10.201.57.	7	0	2120074	Jardim Oriente	Jardim América	São José dos Campos	Brasil
	10.201.56.	4	0	2120077	Ourinhos 	Vila Boa Esperança	Ourinhos 	Brasil
	10.202.3.	4	0	2220001	Celebration Mall Amritsar	Amristar	Punjab	India
	10.202.31.	7	0	2220002	Royal Meenakshi Mall	Bengaluru	Karnataka	India
	10.202.2.	4	0	2220003	World Trade Park Jaipur	Jaipur	Rajasthan	India
	10.202.22.	5	0	2220004	Cinema Star High Street	Thane	Maharashtra	India
	10.202.17.	7	0	2220005	Aashima Mall	Bhopal	Madhya Pradesh	India
	10.202.38.	12	0	2220011	Season Mall  	Pune	Maharashtra	India
	10.202.41.	4	0	2220012	Acropolis Mall Kolkata	Kolkata	Kolkata	India
	10.202.40.	6	0	2220018	PVP Square Vijayawada	Vijayawada	Andra Pradesh	India
	10.202.23.	6	0	2220019	Imperial Square Mall Surat	Surat	Gujarat	India
	10.202.30.	4	0	2220020	Patna	Patna	Bihar	India
	10.202.24.	6	0	2220021	Alpha One Mall	Ahmedabad 	Gujarat	India
	10.202.32.	5	0	2220022	City Centre Mall Mangalore	Mangalore	Karnataka	India
	10.202.26.	10	0	2220023	Viviana Mall	Thane	Maharashtra	India
	10.202.50.	10	0	2220026	Red Mall Ghaziabad	-	Uttar Pradesh	India
	10.202.35.	3	8	2220027	Centre Square Mall (VIP)	Kochi	Kerala	India
	10.202.37.	5	0	2220030	Urban Oasis Mall Hubli	Hubli	Karnataka	India
	10.202.51.	4	0	2220031	Urban Oasis Mall Hubli	Hubli	Karnataka	India
	10.202.25.	6	0	2220032	Magnet Mall	Mumbai	Maharashtra	India
	10.202.46.	5	0	2220033	GVM Noida	GreaterNoida	Uttar Pradesh	India
	10.202.35.	8	0	2220034	Centre Square Mall	Kochi	Kerala	India
	10.202.38.	3	12	2220036	Season Mall   (VIP)	Pune	Maharashtra	India
	10.202.26.	5	10	2220038	Viviana Mall (VIP)	Thane	Maharashtra	India
	10.202.7.	5	0	2220040	MBD Mall Ludhiana	Ludhiana	Punjab	India
	10.202.39.	5	0	2220041	Manjeera Mall	Hydarabad	Telangana	India
	10.202.45.	8	0	2220044	Sumashilp Pune	Pune	Maharashtra	India
	10.202.27.	6	0	2220046	Inorbit Mall Vadodara	Vadodara	Gujarat	India
	10.202.36.	8	0	2220049	ETA Mall Bangalore	Bengaluru	Karnataka	India
	10.202.43.	5	0	2220052	Orion East Mall	Bengaluru	Karnataka	India
	10.202.52.	4	0	2220054	Grand Mall Muzaffarpur	Muzaffarpur	Bihar	India
	10.202.1.	4	0	2220055	Unity One Rohini	-	Delhi	India
	10.202.6.	2	0	2220058	Fun Cinema Galaxy Mall Ambala	Ambala	Haryana	India
	10.202.18.	6	0	2220059	Fun Cinema DB Mall Bhopal	Bhopal	Madhya Pradesh	India
	10.202.5.	4	0	2220060	FC Mittal City Bathinda	Bhatinda	Punjab	India
	10.202.33.	3	0	2220061	FC Sigma Mall Bangalore	Bengaluru	Karnataka	India
	10.202.34.	5	0	2220062	Fun Republic Mall Coimbatore	Coimbatore	Tamil Nadu	India
	10.202.9.	4	0	2220063	Fun Republic Chandigarh	Chandigarh	Chandigarh	India
	10.202.13.	3	0	2220064	V3S Mall Laxmi	Delhi	Delhi	India
	10.202.12.	3	0	2220065	FC NSQ Mall Pitampura	Delhi	Delhi	India
	10.202.10.	4	0	2220066	CRM Mall Shahdara	Delhi	Delhi	India
	10.202.11.	3	0	2220067	FC TDI Mall Moti	Delhi	Delhi	India
	10.202.21.	4	0	2220068	Fun Cinema DD City Mall Gwalior	Gwalior	Madhya Pradesh	India
	10.202.19.	4	0	2220069	Triton Mega Mall Jaipur	Jaipur	Rajasthan	India
	10.202.20.	4	0	2220070	Fun Cinema City Mall Kota	Kota	Rajasthan	India
	10.202.16.	4	0	2220071	Fun Republic Mall Lucknow	Lucknow	Uttar Pradesh	India
	10.202.28.	5	0	2220072	Fun Cinema K Star Mall Chembur	Mumbai	Maharashtra	India
	10.202.29.	4	0	2220073	Andheri	Mumbai	Maharashtra	India
	10.202.14.	3	0	2220074	FC Mittal Mega Panipat	Panipat	Haryana	India
	10.202.44.	4	0	2220075	Lake Mall Kolkata	Kolkatta	Kolkatta	India
	10.202.8.	3	0	2220076	Jagat	-	Chandigarh	India
	10.202.15.	8	0	2220077	One Awadh Center Mall	-	Uttar Pradesh	India
	10.202.49.	6	0	2220079	Mantra Mall Hyderabad	Hydarabad	Telangana	India
	10.202.47.	6	0	2220102	DT DLF Place Saket	Delhi	Delhi	India
	10.202.48.	1	0	2220103	DT Savitri GK	Delhi	Delhi	India
	10.199.1.	12	0	2320001	Del Mar	San Diego	California	Estados unidos
	10.199.3.	6	0	2320002	La Costa California	Carlsbad	California	Estados unidos
	10.199.8.	15	0	2320003	Coconut Grove	Miami	Florida	Estados unidos
	10.199.4.	7	0	2320004	Ocean Ranch	Laguna Miel	California	Estados unidos
	10.199.6.	6	0	2320005	Rancho Santa Margarita	Rancho Santa Margarita	California	Estados unidos
	10.199.5.	8	0	2320006	Westlake Village	Westlake Village	California	Estados unidos
	10.199.7.	8	0	2320007	Deerfield	Deerfield Beach	Florida	Estados unidos
	10.199.24.	10	0	2320011	San Mateo	San Mateo	California	Estados unidos
	10.199.11.	9	0	2320012	Polk County	Davenport	Florida	Estados unidos
	10.199.12.	14	0	2320013	Jupiter	Jupiter	Florida	Estados unidos
	10.199.18.	12	0	2320016	Dayton	Miamisburg	Ohio	Estados unidos
	10.199.10.	15	0	2320018	Pico Rivera	Pico Rivera	California	Estados unidos
	10.199.9.	15	0	2320019	Vista	Vista	California	Estados unidos
	10.199.20.	8	0	2320021	Victory Park	Dallas	Texas	Estados unidos
	10.199.19.	12	0	2320023	Glades Park	Eules	Texas	Estados Unidos
	10.199.13.	6	0	2320027	West Hartford	West Hartford	Connecticut	Estados unidos
	10.199.14.	12	0	2320028	Parsippany	Troy Hills	New Jersey	Estados unidos
	10.199.15.	15	0	2320029	Mansfield	Hackettstown	New Jersey	Estados unidos
	10.199.16.	10	0	2320030	Succasunna 	Succasunna	New Jersey	Estados unidos
	10.199.17.	9	0	2320031	Chelsea	New York, NY. 	New York	Estados unidos
	10.199.21.	10	0	2320035	Hamlin	Winter Garden	Florida	Estados unidos
	10.199.23.	9	0	2320038	Kentlands / Gaithersburg	Kentlands	Gaithersburg	Estados unidos
	10.199.31.	8	0	2320040	La Costa Town Square 8	Carlsbad	California	Estados unidos
	10.199.27.	10	0	2320052	Lantana	Austin	Texas	Estados Unidos
	10.199.26.	11	0	2320053	Trails	Austin	Texas	Estados Unidos
	10.199.28.	8	0	2320054	Flower Mound	Flower Mound	Texas	Estados Unidos
	10.199.29.	8	0	2320055	Keller	Keller	Texas	Estados Unidos
	10.199.30.	10	0	2320056	McKinney	McKinney	Texas	Estados Unidos
	10.199.25.	11	0	2320057	Woodlands	Tomball	Texas	Estados Unidos
	10.197.1.	14	0	2420001	Plaza Norte	Lima 	Lima	Perú
	10.197.2.	11	0	2420002	Santa Anita	Lima	Lima	Perú
	10.197.4.	6	0	2420003	Arequipa	Arequipa	Arequipa	Perú
	10.197.3.	5	0	2420005	Pucallpa Peru	Pucallpa	Ucayali	Perú
	10.197.6.	6	0	2420010	Santa Catalina	Santa Catalina	Santa catalina	Peru
10.46.2.	10.206.2.	8	0	2620001	Sohar Oasis Mall Sohar	Sohar	Sohar	Oman
	10.206.1.	13	0	2720001	Atrium Bahrain	Al Janabiyah	Manama	Barein
